"deathtype","gene","description","gene_id","gene_biotype","pmid","comment"
"Ferroptosis","PVT1","Pvt1 oncogene","ENSG00000249859.14","lncRNA",34966683,"Furthermore, knockdown of circPVT1 increased ferroptosis through downregulating p-Î²-catenin, GPX4, and SLC7A11 while miR-30a-5p inhibition and FZD3 overexpression reversed the phenotype by upregulating p-Î²-catenin, GPX4, and SLC7A11."
"Ferroptosis","MIR9-3HG","MIR9-3 host gene","ENSG00000255571.10","lncRNA",34953631,"BMSCs-Exo Mir9-3hg attenuates H/R-induced ferroptosis in HL-1 cells."
"Ferroptosis","ADIPOQ","adiponectin, C1Q and collagen domain containing","ENSG00000181092.10","protein_coding",34859390,"ADPN inhibited oxidation/peroxide imbalance-induced ferroptosis in placental tissues of GDM mice."
"Ferroptosis","circDTL","","","circRNA",34621297,"Inhibition of circDTL Induced Apoptosis and Ferroptosis in NSCLC Cells."
"Ferroptosis","GPX4","glutathione peroxidase 4","ENSG00000167468.20","protein_coding",34133924,"The glutathione peroxidase Gpx4 prevents lipid peroxidation and ferroptosis to sustain Treg cell activation and suppression of antitumor immunity."
"Ferroptosis","mmu_circRNA_0000309","","","circRNA",34913724,"mmu_circRNA_0000309 depletion abrogates the inhibitory effect of germacrone on ferroptosis."
"Ferroptosis","IL6","interleukin 6","ENSG00000136244.12","protein_coding",34902522,"IL-6 reverses ferroptosis in vivo and in vitro by upregulating xCT."
"Ferroptosis","PTPN18","protein tyrosine phosphatase non-receptor type 18","ENSG00000072135.13","protein_coding",33642877,"In the present study, we found that silencing of PTPN18 induced ferroptosis in KLE endometrial cancer cells."
"Ferroptosis","FTH1","ferritin heavy chain 1","ENSG00000167996.16","protein_coding",34965856,"FTH expression endows HCC cells specifically resistant to ferroptosis."
"Ferroptosis","FTH1","ferritin heavy chain 1","ENSG00000167996.16","protein_coding",33997705,"Meanwhile, we also showed that apoferritin prevented MPTP-induced ferroptosis effectively by inhibiting the up-regulation of long-chain acyl-CoA synthetase 4 (ACSL4) and the down-regulation of ferroptosis suppressor protein 1 (FSP1)."
"Ferroptosis","FTL","ferritin light chain","ENSG00000087086.15","protein_coding",33997705,"Meanwhile, we also showed that apoferritin prevented MPTP-induced ferroptosis effectively by inhibiting the up-regulation of long-chain acyl-CoA synthetase 4 (ACSL4) and the down-regulation of ferroptosis suppressor protein 1 (FSP1)."
"Ferroptosis","LCN2","lipocalin 2","ENSG00000148346.12","protein_coding",34069743,"hLcn-2 Protects Renal Tumor Cells against Erastin-Induced Ferroptotic Cell Death."
"Ferroptosis","ABCC5","ATP binding cassette subfamily C member 5","ENSG00000114770.17","protein_coding",34768109,"ABCC5 increased intracellular glutathione (GSH) and attenuated lipid peroxidation accumulation by stabilizing SLC7A11 protein, which inhibited ferroptosis."
"Ferroptosis","CISD3","CDGSH iron sulfur domain 3","ENSG00000277972.2","protein_coding",34497268,"CISD3 inhibition drives cystine-deprivation induced ferroptosis."
"Ferroptosis","MS4A15","membrane spanning 4-domains A15","ENSG00000166961.15","protein_coding",34663908,"Ms4a15 expression specifically blocks ferroptosis."
"Ferroptosis","LCN2","lipocalin 2","ENSG00000148346.12","protein_coding",34146401,"Lipocalin 2 expression promotes tumor progression and therapy resistance by inhibiting ferroptosis in colorectal cancer."
"Ferroptosis","FURIN","furin, paired basic amino acid cleaving enzyme","ENSG00000140564.13","protein_coding",33640301,"Furin protects epithelial cells from DSS-induced ferroptosis-like cell injury and alleviates experimental colitis by activating the Nrf2-Gpx4 signaling pathway."
"Ferroptosis","circRHBG","","","circRNA",34532485,"circRHBG inhibits ferroptosis in PCOS cells through the circRHBG/miR-515-5p/SLC7A11 axis in PCOS."
"Ferroptosis","GALNT14","polypeptide N-acetylgalactosaminyltransferase 14","ENSG00000158089.15","protein_coding",34643088,"Altogether, GALNT14 is involved in the ferroptosis of ovarian cancer cells, and downregulation of GALNT14 can trigger ferroptosis in ovarian cancer cells."
"Ferroptosis","KLHDC3","kelch domain containing 3","ENSG00000124702.19","protein_coding",34743205,"KLHDC3 suppresses ferroptosis in a p14ARF and SLC7A11-dependent manner."
"Ferroptosis","LINC01833","long intergenic non-protein coding RNA 1833","ENSG00000259439.3","lncRNA",34728613,"LncRNA RP11-89 facilitates tumorigenesis and ferroptosis resistance through PROM2-activated iron export by sponging miR-129-5p in bladder cancer."
"Ferroptosis","GFRA1","GDNF family receptor alpha 1","ENSG00000151892.16","protein_coding",34668628,"Downregulation of circGFRA1 promotes ferroptosis in HER_?__ositive BC."
"Ferroptosis","MAPKAP1","MAPK associated protein 1","ENSG00000119487.17","protein_coding",34949833,"mTORC2 ablation induces ferroptosis in memory CD4+ T cells."
"Ferroptosis","MLST8","MTOR associated protein, LST8 homolog","ENSG00000167965.18","protein_coding",34949833,"mTORC2 ablation induces ferroptosis in memory CD4+ T cells."
"Ferroptosis","MTOR","mechanistic target of rapamycin kinase","ENSG00000198793.14","protein_coding",34949833,"mTORC2 ablation induces ferroptosis in memory CD4+ T cells."
"Ferroptosis","PRR5","proline rich 5","ENSG00000186654.21","protein_coding",34949833,"mTORC2 ablation induces ferroptosis in memory CD4+ T cells."
"Ferroptosis","RICTOR","RPTOR independent companion of MTOR complex 2","ENSG00000164327.13","protein_coding",34949833,"mTORC2 ablation induces ferroptosis in memory CD4+ T cells."
"Ferroptosis","GSTM1","glutathione S-transferase mu 1","ENSG00000134184.13","protein_coding",34586745,"Moreover, the results suggest that GSTM1 may be a novel negative regulator of ferroptosis in addition to GPX4."
"Ferroptosis","TERT","telomerase reverse transcriptase","ENSG00000164362.21","protein_coding",34716298,"In contrast, TERT-overexpressing cells exhibited marked elevation in SLC7A11 levels and thereby inhibited ferroptosis."
"Ferroptosis","circ0097009","","","circRNA",33987373,"Knockdown of circ0097009 promotes ferroptosis in HCC."
"Ferroptosis","TMEM161B-DT","TMEM161B divergent transcript","ENSG00000247828.10","lncRNA",34689169,"Knockdown of TMEM161B-AS1 down-regulated the expression of FANCD2 and CD44 by sponging hsa-miR-27a-3p, inhibited the proliferation, migration, invasion and promoted apoptosis, ferroptosis of U87 cells and U251 cells."
"Ferroptosis","EPSTI1","epithelial stromal interaction 1","ENSG00000133106.15","protein_coding",33534779,"Silencing of circEPSTI1 induces ferroptosis mediated by SLC7A11."
"Ferroptosis","MIR18A","microRNA 18a","ENSG00000283815.1","miRNA",33579899,"miR-18a promotes glioblastoma development by down-regulating ALOXE3-mediated ferroptotic and anti-migration activities. miR-18a directly targets ALOXE3 and suppresses its expression in GBM cells."
"Ferroptosis","RARRES2","retinoic acid receptor responder 2","ENSG00000106538.10","protein_coding",33757970,"Chemerin inhibition increases oxidized lipid and enhances ferroptosis susceptibility."
"Ferroptosis","USP11","ubiquitin specific peptidase 11","ENSG00000102226.10","protein_coding",33531626,"USP11 ablation inhibits cell proliferation and sensitizes H1299 cells to ferroptosis during ROS-mediated stress."
"Ferroptosis","circRNA1615","","","circRNA",34712388,"circRNA1615 inhibited ferroptosis in cardiomyocytes, and circRNA1615 could regulate the expression of LRP6 through sponge adsorption of miR-152-3p, prevent LRP6-mediated autophagy-related ferroptosis in cardiomyocytes, and finally control the pathological process of MI."
"Ferroptosis","GFRA1","GDNF family receptor alpha 1","ENSG00000151892.16","protein_coding",34668628,"Combined with the confirmation that the decrease in the GSH/GSSG ratio results in the deactivation of GPX4, which in turn leads to more toxic lipid reactive oxygen species (ROS) accumulation and ferroptosis induction, we can deduce that knockdown of circGFRA1 promotes ferroptosis. In addition, it has been proven that the two pathways mentioned above act in parallel with each other."
"Ferroptosis","circDTL","","","circRNA",34621297,"This study found that circDTL was upregulated and acted as an oncogene during the progression of NSCLC. Interestingly, silencing of circDTL induced ferroptosis of NSCLC cells and further investigation showed that circDTL regulated ferroptosis via the miR-1287-5p/GPX4 axis. These findings underlined the importance of circRNAs in the process of ferroptosis and introduced circDTL as a regulator of ferroptosis in NSCLC."
"Ferroptosis","circRHBG","","","circRNA",34532485,"CircRNA high-throughput chips and qRT-PCR verified that circRHBG was significantly upregulated in granular cells of PCOS patients. Knockdown of circRHBG inhibits KGN and SVOG cell proliferation. Luciferase reporter assays and Ago2-RIP detection showed that circRHBG competes with SLC7A11 to bind to miR-515-5p. Subsequent experiments verified knockdown of circRHBG promotes ferroptosis in PCOS."
"Ferroptosis","FNDC3B","fibronectin type III domain containing 3B","ENSG00000075420.13","protein_coding",34434890,"Our data demonstrated that the silencing of circFNDC3B by shRNA inhibited GPX4 and SLC7A11 expression and enhanced ROS, iron, and Fe2+ levels in OSCC cells. CircFNDC3B knockdown reinforced erastin-induced inhibitory effect on OSCC cells. The depletion of circFNDC3B repressed cell proliferation and enhanced cell apoptosis of OSCC cells."
"Ferroptosis","circ_0067934","","","circRNA",34290668,"The knockdown of circ_0067934 induced thyroid cancer cell apoptosis and repressed thyroid cancer cell proliferation in vitro and in vivo. Circ_0067934 upregulated the expression of the ferroptosis-negative regulator SLC7A11 by sponging and inhibiting miR-545-3p in thyroid cancer cells. The overexpression of SLC7A11 or the inhibitor of miR-545-3p reversed circ_0067934 silencing-regulated thyroid cancer cell proliferation. "
"Ferroptosis","KIF4A","kinesin family member 4A","ENSG00000090889.12","protein_coding",34153004,"We explored circKIF4A and the result showed that it had high expression in papillary thyroid cancer. The functions of circKIF4A were explored by CCK-8, transwell, and mouse xenograft experiments. Knockdown of circKIF4A could suppress papillary thyroid cell growth and migration. In addition, RIP assays and dual luciferase vector reporter assays were further conducted. Our consequence showed circKIF4A facilitated the malignant progress of papillary thyroid tumor by sponging miR-1231 and upregulating GPX4 expression. In conclusion, our study proved that circKIF4A-miR-1231-GPX4 axis played a vital role in cancer proliferation and ferroptosis by competing endogenous RNAs."
"Ferroptosis","circ0097009","","","circRNA",33987373,"Microarray analysis and qRT-PCR verified that circRNA, circ0097009, was significantly upregulated in HCC tissues and cell lines. Knockdown of circ0097009 inhibited the proliferation and invasion of HCC cells. Luciferase reporter assays showed that circ0097009 and SLC7A11 directly bound to miR-1261. Subsequent experiments showed that circ0097009 and SLC7A11 reciprocally regulated their expression via miR-1261 sponging by circ0097009."
"Ferroptosis","circSnx12","","","circRNA",33969020,"we assessed the binding relationship between the ferroptosis-associated gene FTH1 and its target miR-224-5p. The results of luciferase reporter assay showed that miR-224-5p mimics could reduce the luciferase activity of FTH1 3'-UTR, but did not significantly affected that of FTH1 3'-UTR mutant. These findings imply that FTH1 is a direct target of miR-224-5p. Additionally, we demonstrated the regulatory relationship between miR-224-5p and circSnx12. "
"Ferroptosis","circ_0007142","","","circRNA",33797091,"circ_0007142 was found as a miR-874-3p sponge and miR-874-3p inhibitor eliminated the regulation of si-circ_0007142 in CRC cells. MiR-874-3p targeted GDPD5 and upregulation of GDPD5 reversed the miR-874-3p-triggered tumour inhibition and ferroptosis promotion in CRC cells. Moreover, GDPD5 was regulated by the circ_0007142/miR-874-3p axis. Circ_0007142 also affected CRC tumorigenesis in vivo through the regulation of miR-874-3p and GDPD5."
"Ferroptosis","RHOT1","ras homolog family member T1","ENSG00000126858.19","protein_coding",33686957,"the depletion of circRHOT1 enhanced the erastin-induced inhibition effect on cell growth of breast cancer cells. The circRHOT1 knockdown notably increased the levels of reactive oxygen species (ROS), iron, and Fe2+ in breast cancer cells. Mechanically, circRHOT1 was able to sponge microRNA-106a-5p (miR-106a-5p) and inhibited ferroptosis by down-regulating miR-106a-5p in breast cancer cells. Besides, miR-106a-5p induced ferroptosis by targeting signal transducer and activator of transcription 3 (STAT3) in the system. Moreover, the overexpression of STAT3 and miR-106a-5p inhibitor could reverse circRHOT1 knockdown-mediated breast cancer progression."
"Ferroptosis","EPSTI1","epithelial stromal interaction 1","ENSG00000133106.15","protein_coding",33534779,"circEPSTI1 (hsa_circRNA_000479) was significantly upregulated in cervical cancer. We first discovered the impact of circRNA on cell ferroptosis in cervical cancer. Interestingly, circEPSTI1 attenuates the effect of ferritin which is mediated by SLC7A11 based on lipid peroxidation measurements and reduced glutathione and glutathione (GSH/GSSG) assay."
"Ferroptosis","circIL4R","","","circRNA",32808701,"CircIL4R was abnormally overexpressed in HCC tissues and cells. CircIL4R knockdown impeded oncogenesis and expedited ferroptosis of HCC cells. CircIL4R could directly sponge microRNA-541-3p (miR-541-3p) and miR-541-3p inhibition mitigated the effects of circIL4R knockdown on HCC cells. CircIL4R acted as a miR-541-3p sponge to regulate its target glutathione peroxidase 4 (GPX4). GPX4 upregulation relieved the miR-541-3p-induced tumor inhibition and ferroptosis aggravation. CircIL4R played an oncogenic role in HCC via the miR-541-3p/GPX4 axis in vivo."
"Ferroptosis","hsa_circ_0008367","","","circRNA",32802409,"Prediction analysis and mechanistic identification revealed that cIARS physically interacted with RNA binding protein (RBP) ALKBH5, which was a negative regulator of autophagic flux in HCC. The dissociation of BCL-2/BECN1 complex, mediated by ALKBH5 silencing was effectively blocked by si-cIARS. Furthermore, the inhibition of ferroptotic events, autophagic flux and ferritinophagy resulted from si-cIARS, were significantly rescued by ALKBH5 downregulation."
"Ferroptosis","ABCB10","ATP binding cassette subfamily B member 10","ENSG00000135776.5","protein_coding",32567935,"CircABCB10 performed carcinogenic functions to suppress ferroptosis and apoptosis in rectal cancer by regulating miR-326/CCL5 axis."
"Ferroptosis","TTBK2","tau tubulin kinase 2","ENSG00000128881.18","protein_coding",32196629,"Levels of circ-TTBK2 and ITGB8 were upregulated, whereas miR-761 level was low-expressed in glioma tissues and cells. CircTTBK2 was a sponge of miR-761 to modulate ITGB8. Additionally, circ-TTBK2 knockdown or miR-761 increase could retard cell proliferation, invasion, and promote ferroptosis in glioma cells. Interestingly, miR-761 inhibitor could abolish the repressive impact of circ-TTBK2 silencing on cell growth in vitro. Also, the influence of miR-761 mimic on cell phenotypes was regained after ITGB8 upregulation. Meanwhile, circ-TTBK2 deficiency caused the decrease of tumor growth."
"Ferroptosis","LINC01833","long intergenic non-protein coding RNA 1833","ENSG00000259439","lncRNA",34728613,"We demonstrated that LINC01833 is a novel tumorigenic regulator that inhibits ferroptosis via PROM2-activated iron export."
"Ferroptosis","TMEM161B-DT","TMEM161B divergent transcript","ENSG00000247828","lncRNA",34689169,"Knockdown of TMEM161B-AS1 down-regulated the expression of FANCD2 and CD44 by sponging hsa-miR-27a-3p, inhibited the proliferation, migration, invasion and promoted apoptosis, ferroptosis of U87 cells and U251 cells. "
"Ferroptosis","ZFAS1","ZNFX1 antisense RNA 1","ENSG00000177410.13","lncRNA",34609043,"Inhibition of ZFAS1 led to reduced collagen deposition, decreased cardiomyocyte apoptosis and ferroptosis, and attenuated DbCM progression. ZFAS1 sponges miR-150-5p to downregulate CCND2 expression."
"Ferroptosis","MEG3","maternally expressed 3","ENSG00000214548","lncRNA",34587716,"Altogether, these data revealed that, by modulating GPX4 transcription and expression, the Meg3-p53 signaling pathway mediated the ferroptosis of RBMVECs upon injury induced by OGD combined with hyperglycemic reperfusion."
"Ferroptosis","PVT1","Pvt1 oncogene","ENSG00000249859.14","lncRNA",34566408,"LncPVT1 directly interacted with miR-214-3p to impede its role as a sponge of GPX4. Depletion of lncPVT1 accelerated the ferroptosis of live cancer cells, whereas miR-214-3p inhibition and GPX4 overexpression reversed this effect. Ketamine-induced cell growth suppression and ferroptosis were also suppressed by miR-214-3p inhibition and GPX4 overexpression."
"Ferroptosis","H19","H19 imprinted maternally expressed transcript","ENSG00000130600.21","lncRNA",34288826,"Over-expression of H19 suppressed cell viability and promoted ferroptosis of BMVECs. miR-106b-5p is predicted to be a target of H19. The expression of miR-106b-5p was lower in oxygen and glucose deprivation hemin-treated (OGD/H-treated) cells. Over-expression of miR-106b-5p reversed the effects of H19 on cell viability and ferroptosis in BMVECs. Furthermore, acyl-CoA synthetase long-chain family member 4 (ACSL4) was verified to be a target gene of miR-106b-5p and was highly expressed in OGD/H-treated cells. Upregulation of ACSL4 inhibited the effects of miR-106b-5p and induced BMVEC dysfunction."
"Ferroptosis","OIP5-AS1","OIP5 antisense RNA 1","ENSG00000247556.7","lncRNA",34051661,"We found that lncRNA OIP5-AS1 expression was greatly elevated in PC3 and DU145 cells upon chronic Cd exposure. Dysregulation of OIP5-AS1 expression mediated cell growth and Cd-induced ferroptosis. Mechanistically, we demonstrated that OIP5-AS1 served as an endogenous sponge of miR-128-3p to regulate the expression of SLC7A11, a surrogate marker of ferroptosis. Moreover, miR-128-3p decreased cell viability by enhancing ferroptosis."
"Ferroptosis","HOTAIR","HOX transcript antisense RNA","ENSG00000228630.6","lncRNA",33906483,"Moreover, paeonol notably inhibited ferroptosis in hemin-treated neuronal cells via inhibition of ACSL4. Additionally, HOTAIR bound to UPF1, and UPF1 promoted the degradation of ACSL4 by binding to ACSL4. Furthermore, HOTAIR overexpression reversed paeonol-induced inhibition of ferroptosis by mediating the UPF1/ACSL4 axis. Paeonol inhibits the progression of ICH by mediating the HOTAIR/UPF1/ACSL4 axis."
"Ferroptosis","MEG8","maternally expressed 8, small nucleolar RNA host gene","ENSG00000225746.13","lncRNA",33839417,"Knockdown of MEG8 increased the miR-497-5p expression and reduced the mRNA and protein levels of NOTCH2. Using a dual-luciferase assay, we confirmed the binding between MEG8 and miR-497-5p, and between the miR-497-5p and 3'UTR of NOTCH2. We further found that silencing MEG8 significantly decreased the expressions of SLC7A11 and GPX4 both in mRNA and protein level and had no effect on the level of AIFM2. Importantly, blocking miR-497-5p abrogated the effects of MEG8 loss on cell viability, MDA level and expression levels of NOTCH2, SLC7A11 and GPX4 in HemECs. Taken together, our results suggested that knockdown of long non-coding RNA MEG8 inhibited the proliferation and induced the ferroptosis of hemangioma endothelial cells by regulating miR-497-5p/NOTCH2 axis."
"Ferroptosis","NEAT1","nuclear paraspeckle assembly transcript 1","ENSG00000245532.11","lncRNA",33730930,"Erastin-induced cell death was positively correlated with ACSL4 level. NEAT1 regulated levels of ACSL4 and proteins related to the ferroptosis and classical apoptosis pathways. Levels of ACSL4, SLC7A11, and GPX4 were decreased more by NEAT1 silencing plus erastin than by erastin alone."
"Ferroptosis","H19","H19 imprinted maternally expressed transcript","ENSG00000130600.21","lncRNA",33273971,"H19 expression was positively correlated with Bcl-2 and GPX4 expression and negatively linked with Bax levels. It was demonstrated that silencing H19 downregulated Bcl-2 and GPX4 expression and upregulated Bax expression at both the mRNA and protein levels in HTR-8/SVneo trophoblast cells. In conclusion, the present findings suggested that H19 has important roles in SA by promoting apoptosis and ferroptosis."
"Ferroptosis","LINC00618","long intergenic non-protein coding RNA 618","","lncRNA",33002417,"LINC00618 promotes apoptosis by increasing the levels of BCL2-Associated X (BAX) and cleavage of caspase-3. LINC00618 also accelerates ferroptosis by increasing the levels of lipid reactive oxygen species (ROS) and iron, two surrogate markers of ferroptosis, and decreasing the expression of solute carrier family 7 member 11 (SLC7A11). Interestingly, VCR-induced ferroptosis and apoptosis are promoted by LINC00618, and LINC00618 accelerates ferroptosis in a manner dependent upon apoptosis. LINC00618 attenuates the expression of lymphoid-specific helicase (LSH), and LSH enhances the transcription of SLC7A11 after the recruitment to the promoter regions of SLC7A11, further inhibiting ferroptosis."
"Ferroptosis","MT1DP","metallothionein 1D, pseudogene","ENSG00000205361.10","transcribed_pseudogene",32929075,"In vivo analysis showed that E/M@FA-LPs had a favorable therapeutic effect on lung cancer xenografts. In short, our findings identify a novel strategy to elevate erastin-induced ferroptosis in NSCLCs acting through the MT1DP/miR-365a-3p/NRF2 axis."
"Ferroptosis","PVT1","Pvt1 oncogene","ENSG00000249859.14","lncRNA",32827544,"We found that the levels of PVT1 were upregulated and miR-214 levels were downregulated in plasma of AIS patients. NIHSS score was positively correlated with PVT1 levels but was negatively with miR-214 levels. PVT1 silencing or miR-214 overexpression significantly reduced infarct size and suppressed ferroptosis in vivo. miR-214 overexpression markedly decreased PVT1 levels. Specifically, miR-214 could bind to 3'untranslated region (3'UTR) of PVT1, TP53 or TFR1. PVT1 overexpression or miR-214 silencing markedly abolished the effects of Ferrostatin-1 on ferroptosis indicators except for TFR1 expression. Besides, miR-214 silencing counteracted the effects of PVT1 knockdown on the ferroptosis-related proteins."
"Ferroptosis","ZFAS1","ZNFX1 antisense RNA 1","ENSG00000177410.13","lncRNA",32453709,"Silencing of lncRNA ZFAS1 attenuated ferroptosis and PF progression by lncRNA ZFAS1 acting as a competing endogenous RNA (ceRNA) and sponging miR-150-5p to downregulate SLC38A1 expression."
"Ferroptosis","GABPB1-AS1","GABPB1 antisense RNA 1","ENSG00000244879.10","lncRNA",31700067,"GABPB1-AS1 was upregulated by erastin which inhibited the translation of GABPB1, leading to the inhibition of peroxidase gene expression and causing the accumulation of ROS and MDA and HepG2 cell death."
"Ferroptosis","RP11-274B21.9","","ENSG00000271344.1","lncRNA",31186710,"The lncRNA function analysis revealed that the ferroptosis pathway, which was associated with SLC7A11, was one of the significant pathways affected. The downregulation of SLC7A11 induced by XAV939 may suppress the development of NSCLC via the ferroptosis pathway."
"Ferroptosis","LINC00973","","ENSG00000240476.1","lncRNA",31186710,"The lncRNA function analysis revealed that the ferroptosis pathway, which was associated with SLC7A11, was one of the significant pathways affected. The downregulation of SLC7A11 induced by XAV939 may suppress the development of NSCLC via the ferroptosis pathway."
"Ferroptosis","LINC00886","long intergenic non-protein coding RNA 886","ENSG00000240875.6","lncRNA",31186710,"The lncRNA function analysis revealed that the ferroptosis pathway, which was associated with SLC7A11, was one of the significant pathways affected. The downregulation of SLC7A11 induced by XAV939 may suppress the development of NSCLC via the ferroptosis pathway."
"Ferroptosis","PCBP2-OT1","PCBP2 overlapping transcript 1","ENSG00000282977.1","lncRNA",31186710,"The lncRNA function analysis revealed that the ferroptosis pathway, which was associated with SLC7A11, was one of the significant pathways affected. The downregulation of SLC7A11 induced by XAV939 may suppress the development of NSCLC via the ferroptosis pathway."
"Ferroptosis","RP1-228H13.5","novel transcript, sense overlapping with ZNF643","ENSG00000260920","lncRNA",31186710,"The lncRNA function analysis revealed that the ferroptosis pathway, which was associated with SLC7A11, was one of the significant pathways affected. The downregulation of SLC7A11 induced by XAV939 may suppress the development of NSCLC via the ferroptosis pathway."
"Ferroptosis","LINC00336","long intergenic non-protein coding RNA 336","ENSG00000197251.4","lncRNA",30787392,"LINC00336 functions as an oncogene to facilitate tumor cell proliferation, inhibit ferroptosis, and induce tumor formation in an ELAVL1-dependent manner."
"Ferroptosis","LINC00472","lncRNA","ENSG00000233237","lncRNA",29588351,"LncRNAs can directly interact with the functional domain of signaling proteins in the cytoplasm, thus regulating p53 modulators to suppress cancer progression."
"Ferroptosis","ASMTL-AS1","ASMTL antisense RNA 1","ENSG00000236017.8","lncRNA",34658100,"mechanism assays were done to confirm the relationship among ASMTL-AS1, SAT1 and U2AF2. Results showed that ASMTL-AS1 was down-regulated in LUAD cells and ASMTL-AS1 up-regulation resulted in retarded LUAD cell and xenograft tumor growth along with stimulated ferroptosis. ASMTL-AS1 recruited U2AF2 to stabilize SAT1 mRNA. Furthermore, SAT1 exerted a cancer suppressor role in LUAD cells."
"Ferroptosis","ASMTL-AS1","ASMTL antisense RNA 1","ENSG00000236017.8_PAR_Y","lncRNA",34658100,"mechanism assays were done to confirm the relationship among ASMTL-AS1, SAT1 and U2AF2. Results showed that ASMTL-AS1 was down-regulated in LUAD cells and ASMTL-AS1 up-regulation resulted in retarded LUAD cell and xenograft tumor growth along with stimulated ferroptosis. ASMTL-AS1 recruited U2AF2 to stabilize SAT1 mRNA. Furthermore, SAT1 exerted a cancer suppressor role in LUAD cells."
"Ferroptosis","H19","H19 imprinted maternally expressed transcript","ENSG00000130600.21","lncRNA",34644456,"Autophagy inducers and H19 can reverse the production of lipid reactive oxygen species and the inhibition of autophagy induced by metformin. The present study suggests that metformin may induce ferroptosis by inhibiting autophagy via H19, and this discovery may facilitate the development of novel therapies for the treatment of breast cancer."
"Ferroptosis","MIR15A","microRNA 15a","ENSG00000283785.1","miRNA",34727409,"Here we identified miR-15a-3p positively regulates ferroptosis via directly targeting glutathione peroxidase glutathione peroxidase 4 (GPX4) in CRC. Overexpression of miR-15a-3p repressed GPX4 through binding to the 3'-untranslated region of GPX4, resulting in increased reactive oxygen species level, intracellular Fe2+ level, and malondialdehyde accumulation in vitro and in vivo. Correspondingly, suppression of miR-15a-3p reduced the sensitivity of CRC cells to erastin and GPX4. Taken together, these data demonstrate that miR-15a-3p regulates ferroptosis through targeting GPX4 in CRC cells, illustrating the novel role of microRNA in ferroptosis."
"Ferroptosis","MIR539","microRNA 539","ENSG00000202560.4","miRNA",34601499,"We aimed to investigate the functions and mechanisms of miR-539 in CRC proliferation. Functionally, miR-539 can bind to and regulate the expression of TIPE, and miR-539 activates SAPK/JNK to downregulate the expression of glutathione peroxidase 4 (GPX4) and promote ferroptosis. Our data reveal the novel role of miR-539 in regulating ferroptosis in CRC via activation of the SAPK/JNK axis, providing new insight into the mechanism of abnormal proliferation in CRC and a novel potential therapeutic target for advanced CRC."
"Ferroptosis","MIR7-1","microRNA 7-1","ENSG00000284179","miRNA",34361070,"Knockdown of miR-7-5p increased reactive oxygen species (ROS), mitochondrial membrane potential, and intracellular Fe2+ amount. Furthermore, miR-7-5p knockdown results in the down-regulation of the iron storage gene expression such as ferritin, up-regulation of the ferroptosis marker ALOX12 gene expression, and increases of Liperfluo amount. H2O2 treatment after ALOX12 overexpression led to the enhancement of intracellular H2O2 amount and lipid peroxidation. By contrast, miR-7-5p knockdown seemed not to be involved in COX-2 and glycolysis signaling but affected the morphology of CRR cells."
"Ferroptosis","MIR15A","MicroRNA 15a","ENSG00000283785","miRNA",34339707,"Silencing transcription factor early growth response-1 (Egr-1) inhibited the level of miR-15a-5p, increased the protein expression of GPX4, accompanied by reduced ferroptosis and alleviated myocardial injury. In summary, these results provide a novel signaling pathway during the progression of acute myocardial infarction, namely Egr-1/miR-15a-5p/GPX4/ferroptosis."
"Ferroptosis","MIR670","microRNA 670","ENSG00000211568.1","miRNA",34323631,"miR-670-3p level was elevated in human glioblastoma, but decreased upon ferroptotic stimulation. miR-670-3p inhibitor suppressed, while miR-670-3p mimic promoted glioblastoma cell growth through modulating ferroptosis. Mechanistically, ACSL4 was required for the regulation on ferroptosis and growth of glioblastoma cells by miR-670-3p. Moreover, U87MG and A172 cells treated with miR-670-3p inhibitor showed an increased chemosensitivity to TMZ."
"Ferroptosis","MIR302A","microRNA 302a","ENSG00000207927.1","miRNA",34181495,"The miR-302a-3p mimic induced lipid peroxidation, iron overload and ferroptosis, thereby inhibiting cell growth and colony formation of NSCLCs cells. Conversely, the miR-302a-3p inhibitor block ederastin- or RSL3-related ferroptosis and tumor suppression. Additionally, we found that miR-302a-3p directly bound to the 3'-untranslational region of ferroportin to decrease its protein expression, and that ferroportin overexpression significantly prevented miR-302a-3p mimic-induced ferroptosis and tumor inhibition. Moreover, the miR-302a-3p mimic sensitized NSCLCs cells to cisplatin and paclitaxel chemotherapy."
"Ferroptosis","MIR382","microRNA 382","ENSG00000283170.1","miRNA",34122108,"MiR-382-5p/SLC7A11 axis was involved in lidocaine-mediated inhibition of ovarian and breast cancer cell proliferation in vitro. The miR-382-5p expression was down-regulated but SLC7A11 expression was up-regulated in clinical ovarian and breast cancer samples. Furthermore, the treatment of lidocaine repressed tumor growth of ovarian cancer cells in vivo, in which the miR-382-5p expression was increased while SLC7A11 expression was decreased. Consequently, we concluded that the lidocaine promoted ferroptosis by miR-382-5p/SLC7A11 axis in ovarian and breast cancer cells."
