"deathtype","gene","description","gene_id","gene_biotype","pmid","comment"
"Apoptosis","MIR221","microRNA 221","ENSG00000207870.1","miRNA",20813046,"MIR221 inhibits cell apoptosis by targeting pro-apoptotic gene PUMA,thereby reducing apoptosis.Studies have shown that in human glioma cells,miR-221/222 reduce PUMA protein levels by targeting PUMA-3¡¯UTR,leading to cell survival. Introducing PUMA cDNA without 3¡äUTR abrogated miR-221/222-induced cell survival.On the other hand,knockdown of miR-221/222 induces PUMA expression and significantly reduces cell apoptosis,which can significantly decrease tumor growth in xenograft model."
"Apoptosis","MIR222","microRNA 222","ENSG00000207725.3","miRNA",20813046,"MIR222 regulates apoptosis in glioblastoma and may be potential therapeutic targets for cancer treatment.MIR-222 reduces PUMA protein levels by targeting PUMA-3'UTR, thereby inhibiting apoptosis and promoting cell survival in human glioblastoma cells. Injection of As-miR-221/222 can reduce tumor growth and induce cell apoptosis."
"Apoptosis","MIR26B","microRNA 26b","ENSG00000199121.4","miRNA",24565101,"MIR26B inhibits the expression of the NF-¦ÊB pathway in hepatocellular carcinoma and is involved in the process of apoptosis.MIR26B can increase the sensitivity of HCC to doxorubicin by inhibiting the TNF¦Á- and doxorubicin-activated NF-¦ÊB signaling pathway via targeting TAK1 and TAB3.In HCC cell lines,the introduction of MIR26B can inhibit the phosphorylation of I¦ÊB¦Á and p65,block the nuclear translocation of NF-¦ÊB,reduce NF-¦ÊB reporter activity,and abrogate the expression of NF-¦ÊB target genes.Conversely, the antagonism of MIR26B transfection in HCC cells reduced apoptosis rate."
"Apoptosis","MIR27B","microRNA 27b","ENSG00000207864.3","miRNA",37003179,"MIR27B can prevent apoptosis by reducing the expression of caspase-3 and Bax/Bcl-2 ratio.Experiments have shown that MIR27B can alleviate mitochondrial oxidative stress and inflammation caused by TNF-¦Á in endothelial cells,thus preventing apoptosis."
"Apoptosis","MIR449A","microRNA 449a","ENSG00000198983.1","miRNA",28088579,"It has been shown that miR-449a can inhibit HCC cell proliferation and induce apoptosis.Additionally,miR-449a can attenuate TGF-¦Â signaling in cancer cells,thereby further inhibiting their migration ability."
"Apoptosis","MKNK2","MAPK interacting serine/threonine kinase 2","ENSG00000099875.16","protein_coding",36209049,"Overexpression of MKNK2 can lead to ROS accumulation,an increase in MDA levels,and an increase in apoptosis in cardiomyocytes after high glucose stimulation.In the MAPK pathway,MKNK2 is one of its substrates and is expressed at high levels in various cancers.There are two isoforms of MKNK2 in humans,MKNK2A and MKNK2B.In vitro studies have shown that MKNK2A can activate the p38-MAPK pathway to induce apoptosis,while MKNK2B does not have this effect."
"Apoptosis","MLH1","mutL homolog 1","ENSG00000076242.16","protein_coding",12939400,"In addition to its role in DNA mismatch repair (MMR),MMR proteins can bind to certain DNA lesions and signal p53 and apoptosis by an unknown mechanism.It was found that alkylating agents induced both apoptosis and phosphorylation of the Ser-15 site of p53 in a MLH1-dependent manner,while induction of apoptosis,but not p53 phosphorylation,was MLH1 dependent following treatment with H2O2.Both alkylating agents and H2O2 caused significant inhibition of mRNA synthesis in MLH1-expressing but not in MLH1-deficient cells,suggesting a novel mechanism of MLH1 in inducing p53 and apoptosis by inhibiting RNA polymerase II-dependent transcription on damaged DNA templates."
"Apoptosis","MLLT11","MLLT11 transcription factor 7 cofactor","ENSG00000213190.4","protein_coding",22761939,"MLLT11 is suggested as one of the mediators of apoptosis in ovarian cancer cells.4-HPR treatment enhances MLLT11 expression in cancer cells sensitive to the retinoid and that such upregulation is an important event of the 4-HPR signaling cascade that leads to apoptosis.Finally,by MLLT11 overexpression,the article demonstrates a role of MLLT11 in the onset of basal apoptosis in ovarian cancer cells."
"Apoptosis","MMP9","matrix metallopeptidase 9","ENSG00000100985.7","protein_coding",32170070,"MMP9 mediates apoptosis in high-glucose-induced cardiac stem cell death.Studies have shown that MMP9 is one of the mediators of oxidative stress induced by hyperglycemia,leading to the death of cardiac stem cells.The authors' experiments using CRISPR-Cas9 technology verified the absence of MMP9 in MMP9-/- cardiac stem cells.The results show that MMP9 promotes cell death in hyperglycemic cardiac stem cells via both apoptosis and pyroptosis,and that the absence of MMP9 improves cell viability."
"Apoptosis","MNT","MAX network transcriptional repressor","ENSG00000070444.15","protein_coding",36755068,"Deletion of MNT using Rag1Cre in lymphoid progenitor cells increases the expression of pro-apoptotic BH3-only protein BIM,leading to enhanced apoptosis during normal T cell development.Additionally,loss of MNT reduces the pool of pre-malignant MYC-driven T lymphoid cells and inhibits thymic T lymphomagenesis in T lymphoma-prone VavP-MYC transgenic mice.MNT deletion also prevents T lymphoma development in ¦Ã-irradiated mice by increasing apoptosis of T lymphoid cells."
"Apoptosis","MOAP1","modulator of apoptosis 1","ENSG00000165943.5","protein_coding",35269511,"MOAP1 interacts with the significant apoptosis regulator BAX and regulates genes involved in cellular apoptosis.MOAP1 plays a critical role in mitochondrial-dependent apoptosis and is associated with various diseases such as cancers and neurological diseases."
"Apoptosis","MPV17L","MPV17 mitochondrial inner membrane protein like","ENSG00000156968.9","protein_coding",18772386,"MPV17L protects mitochondria against ROS-induced mitochondrial dysfunction and cell apoptosis.When the expression of MPV17L is reduced,the mitochondrial membrane potential decreases,and cell apoptosis increases.Induction of mitochondrial ROS generation downregulates MPV17L via a ROS-dependent mechanism.Also,it has been found that MPV17L can directly interact with HtrA2 protein and activate its protease activity,which can inhibit mitochondrial superoxide generation,stabilize mitochondrial membrane potential,and prevent apoptosis."
"Apoptosis","MSH2","mutS homolog 2","ENSG00000095002.15","protein_coding",36112059,"MSH2 is a key element involved in the DNA mismatch repair system responsible for recognizing and repairing mispaired bases.Additionally,MSH2 is involved in the recognition of DNA adducts induced by temozolomide (TMZ),which triggers apoptosis and autophagy in tumor cells."
"Apoptosis","MSH6","mutS homolog 6","ENSG00000116062.19","protein_coding",23213348,"After UV-B induced DNA damage, the level of MSH6 protein increases,promoting apoptosis.Cells with MSH6 deficiency are less sensitive to UV-B radiation cytotoxicity and undergo less apoptosis after irradiation.This suggests that UV-B induced apoptosis is partially dependent on MSH6 protein levels."
"Apoptosis","MSX1","msh homeobox 1","ENSG00000163132.8","protein_coding",30127625,"MSX1 can induce G0/G1 arrest and apoptosis in cervical cancer cells by inhibiting Notch signaling.In HeLa cells expressing MSX1,G0/G1 arrest in the cell cycle is significantly increased,and the expression of cleaved PARP and cleaved caspase-3 is strongly upregulated,suggesting that MSX1 can also induce cell death by increasing the expression of molecular markers of apoptosis."
"Apoptosis","MUC1","mucin 1, cell surface associated","ENSG00000185499.17","protein_coding",34207342,"In some cases,MUC1 promotes cancer cell growth and survival,while in other cases,MUC1 can inhibit cell apoptosis.For example,MUC1-C can inhibit stress-induced apoptosis and promote the growth and survival of pancreatic cancer cells.On the other hand,knockdown of MUC1 can inhibit cell proliferation,enhance cell-cell aggregation,and induce cell apoptosis."
"Apoptosis","MUL1","mitochondrial E3 ubiquitin protein ligase 1","ENSG00000090432.7","protein_coding",35638168,"MUL1 can have different functions of promoting or inhibiting apoptosis,depending on the interaction of its specific substrate.Under the mediation of MUL1,DRP1 is the central substrate for MUL1-mediated SUMOylation,which plays a major role in programmed cell death.However,when interacting with other proteins,such as the tumor suppressor p53,MUL1 promotes ubiquitination and downregulates mitochondrial p53,inhibiting apoptosis."
"Apoptosis","MYBBP1A","MYB binding protein 1a","ENSG00000132382.15","protein_coding",35034103,"MYBBP1A promotes the degradation of the p53 protein in the nucleolus,but it also enhances p53 activity by promoting p300-mediated p53 acetylation,thereby promoting apoptosis."
"Apoptosis","NACC2","NACC family member 2","ENSG00000148411.8","protein_coding",33643817,"NACC2 is a subtype of TRKs overexpressed in gastric and lung cancers.The article also suggests that NACC family members play an essential role in regulating neuronal apoptosis."
"Apoptosis","NANOS3","nanos C2HC-type zinc finger 3","ENSG00000187556.8","protein_coding",33199444,"NANOS3 is related to apoptosis by protecting embryonic germ cells from cell death,which remains even after the germ cells enter the gonad.There is a checkpoint for germ cell viability at an early stage of embryonic development (E13.5),and NANOS3 mRNA expression stops after E13.5 in female germ cells,thus their successful meiotic entry may protect them from continued apoptosis.However,in male germ cells,NANOS2 expression is associated with cell death at this stage and NANOS3 can only function in male germ cells in the presence of NANOS2."
"Apoptosis","NBN","nibrin","ENSG00000104320.15","protein_coding",15821748,"NBN gene defects can lead to apoptosis of brain nerve cells.The NBN gene is associated with the ATM and p53 pathways,and the ATM and p53 response to DNA double-strand breaks is crucial.When the NBN gene is inactivated in mouse neural tissues, similar to typical neurological abnormalities of AT, ATLD, and NBS, including growth retardation,microcephaly,cerebellar defects,and ataxia would be caused.Meanwhile,there is a significant increase in cell apoptosis in NBN-CNS-del cerebella,and the phosphorylation level of p53 is significantly increased,and the expression level of p21 is significantly increased."
"Apoptosis","NCK1","NCK adaptor protein 1","ENSG00000158092.7","protein_coding",24086708,"Studies have shown that NCK1 can accumulate in the nucleus after DNA damage and inhibit the phosphorylation of p53,thereby preventing apoptosis from occurring.However,both NCK1 and NCK2 can accumulate in the nucleus after DNA damage,and their depletion leads to increased phosphorylation of p53 and apoptosis.Therefore,NCK1 and NCK2 may have overlapping functions after DNA damage,and can regulate the occurrence of apoptosis."
"Apoptosis","NCK2","NCK adaptor protein 2","ENSG00000071051.14","protein_coding",24086708,"NCK2 is related to apoptosis,as its depletion leads to premature cell death following DNA damage.Although NCK1 and NCK2 have redundant functions in this aspect,the research found that the loss of NCK2 more significantly activated caspases and promoted apoptosis."
"Apoptosis","NDUFA13","NADH:ubiquinone oxidoreductase subunit A13","ENSG00000186010.19","protein_coding",29078279,"NDUFA13 has a regulatory effect on apoptosis.It has been found that a moderate down-regulation of NDUFA13 can provide cell protection against apoptosis through the use of reactive oxygen species (ROS) as a second messenger,ultimately reducing superoxide burst and decreasing infarct size during ischemia-reperfusion (I/R) injury.In addition,down-regulated NDUFA13 resulted in the activation of STAT3 signaling,which has been shown to increase survival in tumor cells."
"Apoptosis","NDUFS3","NADH:ubiquinone oxidoreductase core subunit S3","ENSG00000213619.11","protein_coding",16826196,"NDUFS3 plays a role in apoptosis by regulating the production of reactive oxygen species (ROS) in MRC complex I.IFN-b and RA have synergistic apoptotic effects in cancer treatment,but the mechanism of action is unclear.The study found that IFN-b/RA upregulates the expression of MRC complex subunits,including NDUFS3,which modulate ROS production and late gene expression,leading to cell death.Knockdown of NDUFS3 leads to a decrease in ROS production and apoptosis in cancer cell lines.The MRC is essential for apoptosis,regulating ROS production and cytochrome c release."
"Apoptosis","NFATC4","nuclear factor of activated T cells 4","ENSG00000100968.14","protein_coding",31379853,"When cochlear hair cells were challenged by ototoxic drugs or noise exposure,NFATC4 was activated,translocated into the nucleus,enhanced the expression of TNF and its downstream targets, leading to hair cell apoptosis.Meanwhile, NFATC4-deficient hair cells were less sensitive to ototoxic drugs and noise exposure compared to wild type controls.The TNF-mediated apoptosis pathway was attenuated in NFATC4-deficient cochlear epithelium."
"Apoptosis","NFE2L2","NFE2 like bZIP transcription factor 2","ENSG00000116044.17","protein_coding",31452195,"NFE2L2 is a transcription factor associated with regulation of genes involved with antioxidant response to cellular stress,such as exposure to radiation,oxidative stress and cytotoxic chemicals.Meanwhile,NFE2L2 is a key regulatory gene of proteasome function,which in turn affects the development of T-cell leukemia/lymphoma.In addition,inhibiting the proteasome can increase the expression of an inhibitor of NF-KB and protein accumulation, thereby activating the NF-KB pathway and inducing apoptosis."
"Apoptosis","NGF","nerve growth factor","ENSG00000134259.6","protein_coding",23696568,"In prostate and colon cancer cells, NGF receptors and androgens can regulate apoptosis.Testosterone can exert pro-apoptotic effects in prostate and colon cancer cells through a membrane-initiated mechanism,while DHEA can activate NGF receptors,thus regulating cell fate.DHEA activates both TrkA and p75NTR receptors,while ineffective testosterone enhances cell apoptosis,inhibiting the prosurvival effects of NGF and DHEA,and antagonizing their ability to activate TrkA and p75NTR."
"Apoptosis","NGFR","nerve growth factor receptor","ENSG00000064300.9","protein_coding",35745143,"NGFR can regulate the death of many tumor cells,including autophagy and apoptosis.In various tumors,NGFR plays a role in regulating cell growth,invasion,metastasis,autophagy,and apoptosis.However, the response of different types of cells to NGFR varies depending on the cell type and differentiation status."
"Apoptosis","NKX3-1","NK3 homeobox 1","ENSG00000167034.10","protein_coding",20599703,"NKX3-1 can promote the apoptosis process of prostate cancer cells induced by TNF-a and CHX.In addition,the study also found that NKX3-1 can increase the expression and activity of Caspase-3,thereby enhancing the sensitivity of prostate cancer cells to apoptosis inducers."
"Apoptosis","NLE1","notchless homolog 1","ENSG00000073536.18","protein_coding",36219392,"The loss of NLE1 leads to an increase in apoptosis in tumor cells.By generating NLE1-deficient human colonic epithelial cell lines and IGF2BP1-overexpressing HCT116 cell lines using CRISPR/Cas9 editing technology,NLE1 deficiency resulted in cell cycle arrest and failure to progress towards G1 or G2 phases of the cell cycle and increased proportion of cells undergoing apoptosis.Under some conditions,such as TP53-deficient cell lines,this increase in apoptosis is further enhanced."
"Apoptosis","NME5","NME/NM23 family member 5","ENSG00000112981.5","protein_coding",22325559,"NME5 can attenuate gemcitabine-induced apoptosis.In samples and cell lines with high expression of NME5 in human pancreatic cancer,NME5 can inhibit gemcitabine-induced cell cycle arrest and apoptosis,leading to a lower sensitivity of the cells to gemcitabine."
"Apoptosis","NMT1","N-myristoyltransferase 1","ENSG00000136448.13","protein_coding",19796608,"NMT1 plays an important role in neutrophil apoptosis.The study found that NMT1 expression increased in activated neutrophils and knockdown of NMT1 promoted spontaneous death of neutrophils.This finding indicates that NMT1 has a significant role in regulating neutrophil lifespan."
"Apoptosis","NOC2L","NOC2 like nucleolar associated transcriptional repressor","ENSG00000188976.11","protein_coding",29490983,"NOC2L plays a key role in skin development,and its loss in epidermal cells prevents proliferation and promotes programmed cell death.It has been found in a previous study that NOC2L can interact with the tumor suppressor gene p53 and that the level of p53 acetylation increases after NOC2L is removed."
"Apoptosis","NOG","noggin","ENSG00000183691.6","protein_coding",22628200,"NOG plays a crucial role in regulating apoptosis in BMP2-induced osteoblasts,and reduced expression of NOG led to increased apoptosis in osteoblasts,indicating a relationship between NOG and osteoblast survival."
"Apoptosis","NOL3","nucleolar protein 3","ENSG00000140939.15","protein_coding",28232469,"Apoptosis repressor with caspase recruitment domain (ARC),encoded by NOL3,is an anti-apoptotic protein that can inhibit cell apoptosis in various tissues.In this study, the researchers found that loss of the Nol3 gene led to the development of MPN in mice, characterized by enhanced cell proliferation and activation of tumor-related genes.In addition,this study found that NOL3 expression levels were decreased in a subset of patients with myeloid malignancies."
"Apoptosis","NONO","non-POU domain containing octamer binding","ENSG00000147140.17","protein_coding",32168434,"Knockdown/deficiency of NONO significantly increases cell apoptosis,including early apoptosis and late apoptosis,and the apoptosis is mediated by the activation of caspase-3 and then led to PARP binding to target DNA.Meanwhile,Polypyrimidine tract-binding protein (PTB) is critical in apoptosis.HNRNPA1 decreases in association with PTB and NONO interferes with the association between HNRNPA1 and PTB.This results in the stabilization of HNRNPA1,which accelerates apoptosis rates by changing gene expression at the post-transcriptional level."
"Apoptosis","NOS3","nitric oxide synthase 3","ENSG00000164867.11","protein_coding",12594242,"Overexpression of NOS3 can lead to neuronal apoptosis.Overexpression of NOS3 can cause an increase in the levels of several proteins,including p53, p21/Waf1,Bax,and CD95,which leads to mitochondrial dysfunction and an increase in cellular oxidative stress levels.These adverse effects are related to the instability of the endoplasmic reticulum and even the cell membrane,rather than directly related to the synthesis of NO."
"Apoptosis","NOX1","NADPH oxidase 1","ENSG00000007952.18","protein_coding",20171273,"NOX1 can suppress the acetylation modification of p53 by interacting with SIRT1,thus inhibiting the apoptotic function of p53.NOX1 is an enzyme that generates superoxide and H2O2,and overexpression is involved in the control of NOX1 activity by regulatory components in fibroblasts.The upregulation of NOX1 expression is associated with the suppression of p53's apoptotic function.The downregulation of NOX1 can activate the apoptotic function of p53."
"Apoptosis","NR4A2","nuclear receptor subfamily 4 group A member 2","ENSG00000153234.16","protein_coding",15548686,"NR4A2 exhibits apoptosis suppression effects in both non-transformed HeLaHF revertant cells and experimental cancer cell lines. The downregulation of NR4A2 results in cells losing their ability to grow without adhesion and causes an increase in anoikis. Meanwhile, the downregulation of NR4A2 and NR4A1 also promotes intrinsic apoptosis."
"Apoptosis","NUPR1","nuclear protein 1, transcriptional regulator","ENSG00000176046.9","protein_coding",36258210,"NUPR1 is involved in apoptosis pathway by regulating the generation of ROS after radiation injury.The apoptosis level was significantly reduced in HCC cells with NUPR1 overexpression or HGPRT stable mutant,compared with control group.More PARP and cleaved caspase-3 were detected by Western blot."
"Apoptosis","OPA1","OPA1 mitochondrial dynamin like GTPase","ENSG00000198836.11","protein_coding",16839872,"OPA1 is related to apoptosis, mainly by maintaining the mitochondrial cristae structure.When the mitochondrial cristae undergo remodeling,OPA1 is cleaved by the rhomboid protease PARL into short forms,which dissolve in the mitochondrial cristae and maintain the bottleneck configuration,thereby controlling the release of cytochrome c during apoptosis."
"Apoptosis","P2RX4","purinergic receptor P2X 4","ENSG00000135124.16","protein_coding",30362154,"The expression of P2RX4 increases in glioblastoma cells,and blocking P2RX4 expression can inhibit the growth and proliferation of glioblastoma cells while promoting apoptosis.When the expression of P2RX4 is silenced,it inhibits the BDNF/TrkB signaling pathway,thereby inhibiting the expression of activated transcription factor 4 (ATF4).This indicates that P2RX4 plays a crucial role in cell apoptosis in the BDNF/TrkB/ATF4 signaling pathway."
"Apoptosis","P2RX7","purinergic receptor P2X 7","ENSG00000089041.17","protein_coding",34339014,"P2RX7 can induce cell apoptosis and play an anticancer role by regulating the expression of apoptosis-related proteins CASP8,CASP9,and CASP3.In UBUC patients,P2RX7 protein levels are positively correlated with EMP2 protein levels,and low P2RX7 protein levels are associated with poor disease-specific and metastasis-free survival."
"Apoptosis","P4HB","prolyl 4-hydroxylase subunit beta","ENSG00000185624.16","protein_coding",33732415,"P4HB is involved in promoting stress-induced apoptosis and muscle atrophy. EVs derived from esophageal squamous cell carcinoma (ESCC) contain P4HB, which is a critical mediator of muscle wasting, and P4HB's overexpression can promote hepatocellular carcinoma cell growth and epithelial-to-mesenchymal transition (EMT). Treatment with a P4HB inhibitor prevents cell apoptosis, improves body weight loss, and ameliorates muscle wasting in mice."
"Apoptosis","PAK2","p21 (RAC1) activated kinase 2","ENSG00000180370.10","protein_coding",30940647,"PAK2 has a dual role in cell apoptosis.The full-length PAK2 can inhibit negative apoptotic signals by phosphorylating BAD,thus preventing cell apoptosis.However,the C-terminal cleavage product of PAK2 is a constitutively active PAK2-p34 that can stimulate programmed cell death.The activation of PAK2 and cell survival are limited by the amplitude of the applied force,with low-amplitude physiological forces protecting PAK2 from proteolytic degradation to ensure cell survival,while high-amplitude forces expose PAK2 and stimulate apoptosis."
"Apoptosis","PAK5","p21 (RAC1) activated kinase 5","ENSG00000101349.17","protein_coding",33867848,"PAK5 is related to apoptosis by inhibiting AIF from entering the nucleus, thus reducing AIF nuclear translocation and alleviating apoptosis."
"Apoptosis","PARK7","Parkinsonism associated deglycase","ENSG00000116288.13","protein_coding",34645791,"PARK7 is an antioxidant protein that can enhance cell resistance to oxidative stress and stress-induced apoptosis, clear excessive reactive oxygen species, maintain mitochondrial function, and inhibit stress-induced apoptosis."
"Apoptosis","PARP1","poly(ADP-ribose) polymerase 1","ENSG00000143799.14","protein_coding",35028975,"PARP1 plays an important role in regulating cell apoptosis, and overactivation can deplete cellular energy and induce apoptosis."
"Apoptosis","PARP2","poly(ADP-ribose) polymerase 2","ENSG00000129484.14","protein_coding",25501596,"PARP2 controls the lifespan of red blood cells and affects whether immature red blood cells enter the apoptotic pathway after DNA damage. The researchers found that PARP2 deficiency leads to a shortened lifespan of erythrocytes, impaired differentiation of erythroid progenitors, and replicative stress, limiting the expansion of red blood cells."
"Apoptosis","PAWR","pro-apoptotic WT1 regulator","ENSG00000177425.11","protein_coding",17185378,"PAWR is a protein that regulates cell apoptosis by importing Bax and Bad to mitochondria.PAWR induces cancer cell apoptosis through p53- and PTEN-independent pathways and is a potential target for cancer therapy."
"Apoptosis","PCGF2","polycomb group ring finger 2","ENSG00000277258.5","protein_coding",35427425,"PCGF2 mediates proliferation, migration, and invasion of melanoma cells and inhibits apoptosis by downregulating the expression of miR-1306-5p. Upregulation of miR-1306-5p can suppress proliferation, migration, and invasion of melanoma cells, promote apoptosis, and its mechanism of action is to target and regulate the expression of the PCGF2 gene."
"Apoptosis","PDCD10","programmed cell death 10","ENSG00000114209.15","protein_coding",35848121,"PDCD10 plays an important role in regulating cell apoptosis, and can either inhibit or promote cell apoptosis under different conditions, subject to the regulation of the body. In the study, overexpression of PDCD10 inhibited apoptosis in osteosarcoma cells while activating the EMT pathway, thus promoting the proliferation, migration, and invasion of osteosarcoma cells, which is negatively correlated with the inhibition of cell apoptosis."
"Apoptosis","PDCD5","programmed cell death 5","ENSG00000105185.12","protein_coding",25444898,"PDCD5 is a tumor suppressor that plays a positive role in p53-mediated apoptosis. PDCD5 forms a complex with Tip60 to promote the acetylation of p53 at the Lys-120 site, thus promoting the cell's response to DNA damage. In addition, PDCD5 also interacts with BAX to mediate the release of cytochrome C."
"Apoptosis","PDCD6","programmed cell death 6","ENSG00000249915.9","protein_coding",22712728,"Studies have found that PDCD6 is a novel p53-responsive gene that can accumulate in the nucleus after DNA damage and induce cell apoptosis. Knockdown of the PDCD6 gene suppresses p53-dependent apoptosis, cytochrome c release, and the cleavage of PARP by caspase-3. In addition, the study also found that PDCD6 may be involved in calcium-dependent apoptosis. "
"Apoptosis","PDIA3","protein disulfide isomerase family A member 3","ENSG00000167004.14","protein_coding",25697356,"Studies have shown that PDIA3 has a pro-apoptotic function in apoptotic signaling by inducing mitochondrial outer membrane permeabilization (MOMP) through activating Bak. In addition, reducing PDIA3 expression can alleviate apoptotic signaling, while increasing PDIA3 expression intensifies apoptotic signaling."
"Apoptosis","PDK1","pyruvate dehydrogenase kinase 1","ENSG00000152256.14","protein_coding",29104535,"PDK1 is involved in regulating neuronal survival during cortical development.PDK1 deficiency leads to neuron loss and increased apoptosis in the cortex of mice.PDK1, together with c-Jun N-terminal kinase (JNK),regulates apoptosis."
"Apoptosis","PDK2","pyruvate dehydrogenase kinase 2","ENSG00000005882.12","protein_coding",29070699,"It was found that PDK2 was up-regulated in the arterial wall of patients with pulmonary arterial hypertension and was found to inhibit apoptosis and promote cell proliferation by inhibiting mitochondrial function in the pulmonary hypertension model."
"Apoptosis","PDPK1","3-phosphoinositide dependent protein kinase 1","ENSG00000140992.19","protein_coding",25269480,"PDPK1 is a crucial signaling mediator in multiple myeloma proliferation and survival.Inhibition of PDPK1 can activate BIM and BAD and enhance the cytotoxic effects of antimyeloma agents.PDPK1 knockdown can exert anti-multiple myeloma effects by inducing cell cycle arrest and apoptosis in KMS-18 cells."
"Apoptosis","PDX1","pancreatic and duodenal homeobox 1","ENSG00000139515.6","protein_coding",12697734,"The apoptosis rate of ¦Â cells in PDX1 heterozygous mice increases, which is related to the coordination of cell apoptosis and can be regulated by PDX1. Low PDX1 expression is related to increased islet apoptosis in the Psammomys obesus model and diabetes."
"Apoptosis","PEA15","proliferation and apoptosis adaptor protein 15","ENSG00000162734.13","protein_coding",22179576,"PEA15 is an important molecular switch that regulates apoptosis by inhibiting Fas-mediated apoptosis through binding with FADD. In its unphosphorylated state, PEA15 binds to ERK and sequesters it in the cytoplasm, thus regulating cell proliferation. However, when phosphorylated, it binds to FADD and affects apoptosis."
"Apoptosis","PELI3","pellino E3 ubiquitin protein ligase family member 3","ENSG00000174516.15","protein_coding",24113711,"PELI3 regulates cell apoptosis by inhibiting the formation of complex II and caspase 8-mediated cleavage of RIP1 induced by TNF. PELI3 deficiency makes cells more sensitive to TNF-induced apoptosis."
"Apoptosis","PERP","p53 apoptosis effector related to PMP22","ENSG00000112378.12","protein_coding",10733530,"PERP is a downstream mediator of p53-dependent apoptotic pathway and can induce cell death."
"Apoptosis","PF4","platelet factor 4","ENSG00000163737.5","protein_coding",22929979,"PF4 induces apoptosis, inhibits the proliferation of multiple myeloma cells and induces them to enter apoptosis. PF4 has been found to be an effective apoptotic agent in multiple myeloma (MM) cell lines and primary MM cells. PF4 negatively regulates STAT3 and inhibits constitutive and interleukin-6-induced phosphorylation of STAT3, which helps regulate proliferation, apoptosis, and angiogenesis in MM by regulating the expression of its target genes. PF4 can also induce apoptosis by binding to Lipoprotein receptor-related protein-1(LRP1). Knockdown LRP1 expression can completely abolish the pro-apoptotic effect of PF4."
"Apoptosis","PHLDA3","pleckstrin homology like domain family A member 3","ENSG00000174307.7","protein_coding",19203586,"PHLDA3 induces apoptosis by inhibiting Akt activity through its PH domain. Therefore, it acts as a tumor suppressor in lung endocrine tumors and is also a downstream mediator of p53-dependent apoptosis."
"Apoptosis","PIAS4","protein inhibitor of activated STAT 4","ENSG00000105229.7","protein_coding",31943317,"Experiments in the article show that PIAS4 silencing significantly promotes apoptosis of Huh-7 and HepG-2 cells. On the other hand, PIAS4 upregulation promotes the growth, migration, and invasion of hepatocellular carcinoma cells."
"Apoptosis","PIDD1","p53-induced death domain protein 1","ENSG00000177595.19","protein_coding",34256011,"PIDD1 participating in the signal transduction pathway after DNA damage to activate caspase-2,ultimately leading to apoptosis.When FANCI fails to repair Interstrand crosslinks,it interacts with PIDD1,thereby participating in cellular apoptosis."
"Apoptosis","PIH1D1","PIH1 domain containing 1","ENSG00000104872.11","protein_coding",21078300,"PIH1D1 can interact with Monad and RPAP3 to regulate apoptosis in U2OS cells. The research results also show that knockdown of PIH1D1 promotes caspase activation, which increases the possibility of apoptosis."
"Apoptosis","PIK3R1","phosphoinositide-3-kinase regulatory subunit 1","ENSG00000145675.16","protein_coding",30497511,"PIK3R1 is highly expressed in hepatocellular carcinoma (HCC), and its knockdown inhibits the proliferation and migration of HCC cell lines and promotes apoptosis. Specifically, knockdown of PIK3R1 downregulates the expression of p-PI3K, p-AKT, and p-mTOR in MHCC97H and HCCLM3 cells."
"Apoptosis","PINK1","PTEN induced kinase 1","ENSG00000158828.8","protein_coding",20049715,"PINK1 can protect cells against oxidative stress-induced apoptosis, which is related to the pathogenesis of Parkinson's disease. In the absence of PINK1, cells are more susceptible to apoptosis after exposure to mitochondrial toxins. Conversely, overexpression of wild-type PINK1 can protect cells against death mediated by chemical insults."
"Apoptosis","PLAGL2","PLAG1 like zinc finger 2","ENSG00000126003.7","protein_coding",11832486,"PLAGL2 expression causes cells to enter the G0/G1 phase of the cell cycle and causes DNA fragmentation. Transfecting PLAGL2 cDNA can be used to judge cell apoptosis through multiple experiments such as TUNEL, DNA fragmentation, propidium iodide staining, and the binding of annexin V. The study also demonstrates that the regulation of Nip3 is a direct factor of PLAGL2 inducing cell apoptosis, which comes from the transcriptional activation of PLAGL2."
"Apoptosis","PLAUR","plasminogen activator, urokinase receptor","ENSG00000011422.12","protein_coding",22573309,"The downregulation of PLAUR (urokinase-type plasminogen activator receptor) enhances radiation-induced apoptosis in glioblastoma multiforme (GBM) cells, reduces the expression of Survivin in GBM cells, and enhances DNA damage to induce apoptosis. Survivin is a member of the inhibitor of apoptosis protein family with anti-apoptotic activity."
"Apoptosis","PLEKHF1","pleckstrin homology and FYVE domain containing 1","ENSG00000166289.6","protein_coding",18056442,"PLEKHF1 is a protein that mediates apoptosis by interacting with phosphorylated p53, triggering lysosomal destruction and apoptosis. It was found that phosphorylated p53 can translocate to lysosomes via forming complexes with adaptor protein LAPF and subsequently result in LMP and apoptosis in a transcription-independent manner."
"Apoptosis","PLSCR3","phospholipid scramblase 3","ENSG00000187838.17","protein_coding",25479087,"PLSCR3 is involved in various apoptosis pathways,such as UV and tBid-induced apoptosis,TNF-related apoptosis-inducing ligand (TRAIL) and cardiolipin-induced mitochondrial apoptosis,PKC¦Ä-induced apoptosis.In addition,PLSCR3 also induces LPS-stimulated microbial exotoxin-induced DNA fibroblast growth factor (FGF2)-dependent T cell apoptosis."
